customer_id,company_name,employee_count,annual_revenue_m,tech_stack_size,cloud_maturity_score,website_visits_30d,whitepaper_downloads,demo_requests,email_open_rate,webinar_attendance,competitor_product_count,integration_needs,security_compliance_req,api_usage_intent,relationship_age_months,previous_churn_risk,support_tickets_90d,csm_relationship_score,industry_growth_rate,competitive_pressure_idx,budget_cycle_quarter,discount_sensitivity,sla_sensitivity,training_sensitivity,implementation_support_sensitivity,budget_cycle_q1,budget_cycle_q2,budget_cycle_q3,budget_cycle_q4,expansion_revenue_potential,recommended_promotion_idx,recommended_promotion,predicted_expansion_revenue
CUST_00250,Company_250,60,18.031497768360992,13,2.2846505578729257,11,1,2,0.8773238367869661,0,1,2,1,0.37237838774895526,6.072711055868348,0.23020514787459495,0,6.816771936007292,0.028886098400418687,3.227700257950423,Q4,0.923183693924799,0.6324424657362373,0.476541998816157,0.16198205037422625,0,0,0,1,95.00441011636937,0,Price Discount (15-20%),92.18221744266324
CUST_00251,Company_251,1598,10.783082526501687,7,8.269567874682508,10,2,1,0.563983151832717,4,2,7,1,0.3526573610540324,11.689329219848904,0.09225863607184333,3,4.763175730617448,0.06951609466932807,5.008511024651262,Q1,0.5554340255215294,0.432286130942685,0.6371751577511019,0.21041996415792263,1,0,0,0,92.0167156071492,2,Training Credits ($10K),93.46663722536951
CUST_00252,Company_252,9732,16.927712916272572,16,3.3456424706880976,7,1,3,0.5980806722895646,1,4,7,0,0.3946020721690283,15.468464064330378,0.2188701331444194,3,4.425242402729671,0.06658982473014105,4.815750615392967,Q1,0.3023080964253002,0.7631386376059461,0.14683958703156688,0.5394667743204258,1,0,0,0,123.29192770623064,1,Extended SLA (99.99% uptime),109.24481086928147
CUST_00253,Company_253,1898,193.32450613921847,13,4.223524235004142,9,1,1,0.591963862403198,0,2,10,1,0.4197133539704897,5.630296681517702,0.32689650665541325,2,9.455664383214962,0.0418714797986917,2.9816954978999632,Q2,0.7493990424076866,0.8947879842663411,0.414903311140296,0.34721085560512044,0,1,0,0,117.6661767810195,1,Extended SLA (99.99% uptime),106.6326865495228
CUST_00254,Company_254,41,17.474127063103197,8,4.088430656324183,9,1,2,0.5914629002392964,0,0,3,1,0.3679237366931399,9.145680613837289,0.35528287474469755,5,2.21417017074024,0.08485349604067369,3.572733327828621,Q1,0.7014447494372147,0.3310996499782238,0.5580010707971388,0.3558080290018968,1,0,0,0,69.24612085425127,0,Price Discount (15-20%),68.52595733203512
CUST_00255,Company_255,195,1285.4427336632534,10,5.774438679561503,2,3,0,0.6191682050164549,0,0,7,0,0.432411741395053,2.169584412152383,0.5679069580573859,2,9.001201315242914,0.052333530259313435,2.413876329297104,Q1,0.5837366799723575,0.4510902992374852,0.3184416261098478,0.6693230674506686,1,0,0,0,100.65716141742055,3,Implementation Support (40 hours),94.54933089971745
CUST_00256,Company_256,2698,98.6897884950379,9,2.8500955983894416,11,6,1,0.6381613685158344,0,2,6,0,0.5804743935487514,11.377667376347791,0.11373111327717937,4,5.744718224132904,0.0830682957975605,6.472117001599874,Q1,0.263607998823898,0.5554509194305536,0.07330454287148519,0.10945030845383309,1,0,0,0,79.47368198792127,1,Extended SLA (99.99% uptime),81.19561066155846
CUST_00257,Company_257,139,68.15628305796658,10,7.824059410796327,9,2,0,0.5174591981257334,1,4,2,0,0.3941755647813402,11.94053809569461,0.3773452240014264,3,5.728826823196229,0.10380394774631535,4.480637132797789,Q3,0.6591953651345214,0.7061387852122899,0.2798935796555082,0.7003572322819089,0,0,1,0,70.14221122818735,1,Extended SLA (99.99% uptime),76.27972971746348
CUST_00258,Company_258,785,19.49134778522663,9,4.5292376988213565,5,0,1,0.9749535029030327,3,0,2,1,0.46816391635127313,6.216874163217899,0.1777566628989337,1,5.143922888675339,0.04276096934896066,3.686930727747547,Q2,0.526255808366992,0.21404027080624466,0.583969637045793,0.616594096775249,0,1,0,0,71.90552444531731,3,Implementation Support (40 hours),76.13050809219595
CUST_00259,Company_259,1289,126.5163887726229,11,8.713098521431718,2,0,1,0.6467395778506411,1,0,3,1,0.25059864174256946,13.675618610196908,0.2598191166497743,1,6.668702062982216,0.0693486495208219,1.4005641310267392,Q2,0.6917181067759096,0.6260999423883497,0.6235215343210796,0.2426476446679651,0,1,0,0,109.65515443477479,0,Price Discount (15-20%),105.43874107602906
CUST_00260,Company_260,100,27.364173149429845,7,3.977479750111174,6,3,1,0.9250948637450204,0,0,4,0,0.17675006746790883,3.779735364054201,0.4664624638790102,3,6.366041385562243,0.030872962240313738,2.6770468735042963,Q2,0.9474623187022632,0.6330323500690285,0.24630008079290058,0.29946876740347833,0,1,0,0,62.10492018143615,0,Price Discount (15-20%),70.75907053625478
CUST_00261,Company_261,368,63.20679287487692,14,6.977107654072466,6,3,2,0.46912422165898054,0,2,2,1,0.13359685084169828,13.044965946557143,0.15759189317928282,1,6.9485378216617555,0.01901556771475406,4.931037543245408,Q1,0.545227808004613,0.25280865054892004,0.2754034431741163,0.7800619659869305,1,0,0,0,99.76274127423075,3,Implementation Support (40 hours),102.52058187335167
CUST_00262,Company_262,3,1178.6222445391038,11,1.8898524933067358,6,4,2,0.7211015207541072,2,1,9,1,0.06922798843848277,2.2479254559792494,0.21928044527426405,3,5.786162184184499,0.044136210278407154,3.1522503947236222,Q1,0.7233777066468604,0.5293002595115529,0.5539962851983604,0.46469360789680325,1,0,0,0,109.70790643227089,0,Price Discount (15-20%),82.71031308862341
CUST_00263,Company_263,86,48.6537127057871,15,7.97891991088843,8,2,0,0.6623336462990556,0,3,7,1,0.12927958885942528,14.850083784772306,0.436890567164764,7,8.496812629968787,0.009121991607516117,6.890248395883869,Q1,0.37650526188540245,0.3381710770310481,0.2452787889008565,0.4157865944827638,1,0,0,0,103.84142678876941,3,Implementation Support (40 hours),100.53766163225393
CUST_00264,Company_264,276,216.8331126531335,13,9.008556612266961,7,0,1,0.7196559521413063,1,1,8,0,0.3745995761865696,11.673713462478183,0.18860219001172185,2,6.194287261600038,0.02187176661058071,2.2169899386903325,Q2,0.6112271266071584,0.5150495640721909,0.46485939144257293,0.4856375004414141,0,1,0,0,100.95396179570145,0,Price Discount (15-20%),99.95619004503891
CUST_00265,Company_265,62,23.480922662122484,15,0.0856140171846572,7,2,1,0.4966966347905017,1,3,3,1,0.2813637668681327,4.792013694594234,0.3803427904050579,4,6.485886094551524,0.06774297797963204,5.048640511558955,Q3,0.36436541066418104,0.7407190715007319,0.22205029609780066,0.5206626150401777,0,0,1,0,72.2106344017714,1,Extended SLA (99.99% uptime),76.06713380681578
CUST_00266,Company_266,4668,52.35323920867019,20,4.837654078967339,6,3,1,0.7628527929981878,1,2,7,1,0.3413644346161647,13.635576221059205,0.10092443815128241,2,7.484038273809151,0.03459052953653485,9.22519002749425,Q4,0.6889568778189125,0.6921358672202748,0.1922745977725297,0.9073186556251246,0,0,0,1,117.7998842173649,3,Implementation Support (40 hours),111.38041233260186
CUST_00267,Company_267,47,457.12677652517016,5,4.5382457181055065,8,2,2,0.35168236814944753,1,1,3,1,0.8206012183632807,5.97854225605407,0.2314587502505509,2,6.27915305149733,0.07131542261365584,4.418662172397597,Q2,0.6053629843106454,0.578453863411102,0.23935446656326326,0.8618245108838828,0,1,0,0,80.73815831081427,3,Implementation Support (40 hours),80.81718068482753
CUST_00268,Company_268,208,25.72953440342186,9,0.7399517626464263,9,1,0,0.6345689790967894,2,2,10,1,0.7603460616270841,10.645537482270704,0.4091035118727309,2,5.948785564245538,0.05898235814052462,1.4609340100188417,Q2,0.5046864829544897,0.9813019454777522,0.1516786751095151,0.5048278379565576,0,1,0,0,73.29869934550236,1,Extended SLA (99.99% uptime),70.54305023030004
CUST_00269,Company_269,490,480.5533582522841,17,4.299031674008502,8,2,2,0.47529801837750746,6,2,4,1,0.5358323898780232,24.835018316203374,0.7094718109791813,1,8.52411134385725,0.10553462186057345,3.397545146049092,Q3,0.29075539022632,0.6477011142921306,0.47144737238242046,0.16951249520966963,0,0,1,0,121.74039149356186,1,Extended SLA (99.99% uptime),107.54357816614026
CUST_00270,Company_270,3504,127.65129933797415,9,3.3339045662197355,7,2,0,0.45483826130982286,6,1,7,1,0.34815076130666417,23.205013933043084,0.4199980935460665,2,8.710794588282596,0.06573011856728138,4.733238336327554,Q4,0.7530566632074932,0.3459313778798185,0.04442658431807554,0.4968636695256316,0,0,0,1,89.55964455719071,0,Price Discount (15-20%),86.5547465944831
CUST_00271,Company_271,46,27.800106981007833,11,3.4040599405013956,12,1,1,0.35684176086971875,5,3,2,0,0.3094654862036586,14.406918361017748,0.6557531250324516,4,4.719868710646365,0.08342654210837944,7.7269459466471115,Q4,0.8790745855588668,0.20903324593939376,0.23205414931501167,0.8533543375725725,0,0,0,1,65.72202519471382,0,Price Discount (15-20%),68.45764635884598
CUST_00272,Company_272,2309,116.61632665294198,5,7.422852504519634,8,1,1,0.6592221269309708,1,1,2,0,0.620214868194061,20.36687415971094,0.07798468877221296,2,3.822821152216378,0.062056539893826396,7.064924520660262,Q1,0.7254059144760596,0.5201623254856548,0.47490592539122994,0.3775255994600641,1,0,0,0,70.13289169273925,0,Price Discount (15-20%),80.0203622388879
CUST_00273,Company_273,409,175.39934393752145,17,3.3078565197209913,6,4,0,0.656017204592263,2,1,5,1,0.6413890834925305,2.4855489719857413,0.11791058308499093,2,5.28353700845223,0.05934180503234218,6.909272687086717,Q4,0.8332460178551938,0.2843515665922359,0.5408930813376708,0.46566744073178495,0,0,0,1,80.59143491385863,0,Price Discount (15-20%),84.2783153327888
CUST_00274,Company_274,92,115.14266844797065,12,8.65359310362025,9,2,0,0.8029709048662492,0,1,10,0,0.39546989410569866,20.290910262485887,0.20605836228986513,0,8.841798609601286,0.08494199126339946,7.044610133891206,Q1,0.24984660638720468,0.4525357899046008,0.6013912351906164,0.718073463374574,1,0,0,0,100.14697900963917,3,Implementation Support (40 hours),99.66590703684264
CUST_00275,Company_275,806,8.295642161451964,10,3.118255399067114,7,4,2,0.7889608684229377,4,0,6,0,0.22980947205952476,8.782953947060333,0.37306022760385404,1,6.899693475259394,0.07006392397595794,5.802430085666907,Q2,0.3040338504625592,0.820661008752312,0.18460851557778665,0.8988604693182661,0,1,0,0,82.81029966187157,3,Implementation Support (40 hours),82.83573390123956
CUST_00276,Company_276,543,22.81539184256638,21,5.9089381374708285,8,1,1,0.3142048734831547,1,2,4,1,0.398908314934502,10.485123897230665,0.4280801195575965,3,8.952321036266332,0.05630190838872284,3.055284691807543,Q3,0.8832043609556404,0.6873836099599586,0.5823909831898495,0.5347720339222638,0,0,1,0,117.12319251459627,0,Price Discount (15-20%),112.96739680593387
CUST_00277,Company_277,163,40.567921251319724,19,1.5093542708670378,9,1,0,0.8514910384959533,1,2,1,0,0.2637114474966022,8.379590740789634,0.1499203759433796,4,3.624388314719757,0.05616963997789153,5.739801302163792,Q2,0.3222460892598408,0.4383971471797875,0.5268550355576455,0.546072251204173,0,1,0,0,58.71844728542437,3,Implementation Support (40 hours),84.92236865758159
CUST_00278,Company_278,447,49.932889061712174,11,4.19691184964604,7,3,1,0.8773916746842323,2,1,8,1,0.11701220105685109,10.240839786298583,0.17563947032937224,3,4.795901921693185,0.06614687935491248,6.585202548910988,Q4,0.5729023170740488,0.3096017420258688,0.5544666351519483,0.47070861168141376,0,0,0,1,87.11542550471896,0,Price Discount (15-20%),78.67227996578066
CUST_00279,Company_279,226,114.98555560742825,9,2.8863120673897513,7,2,0,0.8329553147281806,1,2,5,1,0.6132293980569139,7.909173582023567,0.4627755757362544,4,5.452842532054998,0.029858794416203455,4.554909074696905,Q2,0.8424330083130785,0.4700442178760665,0.8419816179047276,0.7614275961312346,0,1,0,0,57.7871104932628,0,Price Discount (15-20%),64.83288142207924
CUST_00280,Company_280,478,67.57521008812243,8,5.366581206012198,6,1,0,0.36027460108251963,1,0,3,1,0.40590872627602204,29.757498344274673,0.36086771806510165,3,8.57888358268807,0.028586016015839055,5.257725748855436,Q3,0.47164796984708723,0.2967966448997928,0.41854493826566214,0.7660748259257044,0,0,1,0,63.98290753968548,3,Implementation Support (40 hours),88.25033491349704
CUST_00281,Company_281,1089,10.996606987649166,13,6.6890302264613215,7,1,1,0.37435665845599886,0,3,4,0,0.13965612938248081,7.877497001767736,0.05111766224771456,7,4.925689985270489,0.09276217797118796,3.853462442138373,Q3,0.563376808622085,0.12318423997620571,0.4913860313955417,0.796976789253158,0,0,1,0,91.45661119155045,3,Implementation Support (40 hours),92.25099664100668
CUST_00282,Company_282,4354,86.16270446345753,7,4.06483399793577,10,1,0,0.8149484163393136,1,2,3,0,0.5133302169040617,8.67108235310783,0.3073677327892807,1,7.622165292342884,0.10593240991579994,7.633279524368051,Q1,0.540958912891908,0.34630838753347654,0.5266576990615863,0.7979417580156967,1,0,0,0,67.00131423723892,3,Implementation Support (40 hours),75.94233688974897
CUST_00283,Company_283,63,113.60220250423288,9,0.9873392337642494,10,1,2,0.42290448449440543,2,1,3,0,0.1057654201318543,5.023285135245848,0.06593940951837851,3,9.219093163888909,0.02213352624769503,2.1952092551689404,Q2,0.5185174072457861,0.37422441629393843,0.24431996867596825,0.4536352268595837,0,1,0,0,68.15537658135692,0,Price Discount (15-20%),73.43431461274429
CUST_00284,Company_284,9892,106.88447064116384,16,4.054825359591554,7,0,1,0.3563938796605132,0,3,4,0,0.21069354867015125,15.71493205514706,0.2297445952788225,0,6.6923282173363265,0.029930167026808875,4.202909889606195,Q3,0.8216345826937891,0.7234633598549783,0.7982554674835318,0.6326907094974186,0,0,1,0,112.12477011863498,0,Price Discount (15-20%),105.00460670560985
CUST_00285,Company_285,21,199.7240913127235,12,5.728741369865,10,3,2,0.8367858045363641,2,1,4,0,0.5840627886199254,17.5843224579051,0.15390969660021261,3,8.543904498695822,0.08427568458512436,1.3648526395661356,Q3,0.8009261445853342,0.8087877422022399,0.3001562251542507,0.8947897515510609,0,0,1,0,99.28482781768543,3,Implementation Support (40 hours),100.57210637977403
CUST_00286,Company_286,321,148.51806274000387,16,2.308787537104812,6,4,1,0.5674107758754623,3,2,5,1,0.3499996055744831,13.847228466177215,0.24461586670050542,4,7.215197986849017,0.0660055997942719,6.1031650233451975,Q3,0.568308637908936,0.1751729566159242,0.48637374844749676,0.5231757346546578,0,0,1,0,84.66995920069634,0,Price Discount (15-20%),87.87132070524034
CUST_00287,Company_287,975,94.72861270699266,12,5.822933116494847,8,1,2,0.5559989457599452,3,2,3,1,0.45462830983096386,8.564910104320983,0.12173083544099249,2,5.86133100674042,0.07029284315962767,0.8967939323658852,Q3,0.11120733705952936,0.9575754789153252,0.2133216644627145,0.5063281972613282,0,0,1,0,99.22436918921008,1,Extended SLA (99.99% uptime),100.77555766363903
CUST_00288,Company_288,614,50.189264349621176,11,1.6350081884393608,7,3,1,0.44926765669710367,1,0,6,1,0.4811874194271928,11.126606566465059,0.48875546034389705,1,9.18677493216833,0.07689803884559171,2.5588077358828265,Q4,0.5569894779491595,0.1423495278611264,0.07304497497659791,0.7690379110193812,0,0,0,1,90.02600805520815,3,Implementation Support (40 hours),86.57517181214904
CUST_00289,Company_289,158,7.439821672299607,16,3.0108150065842727,7,0,1,0.9249148575942235,3,6,4,1,0.727011649502396,6.249242462323862,0.4189714341528884,3,6.558631256659941,0.04277803514767774,2.1582349044104165,Q2,0.3710297304800946,0.3017563164432227,0.5922008577595314,0.5844799676187735,0,1,0,0,95.06654913584917,2,Training Credits ($10K),91.56109868519309
CUST_00290,Company_290,295,91.42709355806547,12,5.245766321318893,8,3,3,0.3692868462976419,2,2,6,1,0.5086312839686863,20.959460932140182,0.32692755257603445,5,3.567256765497719,0.059899097749705595,6.899322693876283,Q2,0.2916541923334837,0.5544227089908899,0.48966360473732606,0.6538481618215116,0,1,0,0,98.66395170726334,3,Implementation Support (40 hours),100.65308627524831
CUST_00291,Company_291,192,70.05111743339336,14,4.136894659953777,9,1,1,0.5296213981374936,0,0,6,1,0.062302345870454676,15.577254674473913,0.30375280054552956,6,7.454845789272451,0.057565764520942767,6.293738188110055,Q2,0.6347864335277544,0.4965319984347622,0.10523533865340952,0.9522919315375069,0,1,0,0,91.14011129597175,3,Implementation Support (40 hours),87.94148856059387
CUST_00292,Company_292,166,75.63314436495382,5,6.568344950216716,9,2,0,0.60347576512621,1,3,5,0,0.6231685358097006,6.708191371504786,0.05569054067648995,4,6.973758484331414,0.02424525199263619,6.5019302654001265,Q4,0.4335833301662268,0.468138993299575,0.38429641127348085,0.846103818909341,0,0,0,1,70.44325250781192,3,Implementation Support (40 hours),77.32899468552213
CUST_00293,Company_293,1442,11.797665925893062,15,0.5134079585533765,10,3,1,0.5862186651418667,2,1,7,1,0.4386027393384902,9.072863033714562,0.17331125040775905,0,6.955225698776318,0.05945272829647112,6.4735886750862015,Q4,0.7819711946450715,0.8727736406097731,0.12428700289879431,0.6087330665439531,0,0,0,1,79.57597487218452,1,Extended SLA (99.99% uptime),81.38382806625715
CUST_00294,Company_294,689,14.920440992995427,8,4.898301460649727,7,2,2,0.7183181658809318,3,1,5,1,0.5643434139400753,7.290493642310143,0.4673138090182624,4,6.6963988592574575,0.08713132088449005,5.314196846617222,Q3,0.6190780713178562,0.16959587622986658,0.21819143677070893,0.7621498784254042,0,0,1,0,95.74923925907808,3,Implementation Support (40 hours),92.11084214512002
CUST_00295,Company_295,142,193.21110974852468,8,4.272547413000051,4,1,2,0.5003392594740839,2,2,6,0,0.12424183846486962,8.291817746844991,0.4753105647744007,2,8.368369062514905,0.03997600283469916,4.318768695604508,Q4,0.6522337672924075,0.16669513756057663,0.39728727014383697,0.8448044042399495,0,0,0,1,79.2963687319968,3,Implementation Support (40 hours),81.58732549770124
CUST_00296,Company_296,1555,52.06712832481828,15,6.366449726577876,6,1,1,0.17176788549099775,1,2,4,1,0.2589024877340208,4.17989940013819,0.30426083778669544,2,5.76562242776384,0.05457707746222803,7.174654646073948,Q1,0.6825613007245502,0.2806835259906109,0.14175759121760934,0.29538845691701715,1,0,0,0,87.75338560711863,0,Price Discount (15-20%),94.08896914897724
CUST_00297,Company_297,639,123.69277086765156,9,6.058256543482648,7,2,1,0.7345555102913202,0,1,8,1,0.533028526065455,12.060822061979827,0.14095005599809254,2,7.816216885446813,0.05620126748032568,2.584247719395745,Q4,0.7717083382018168,0.6773342736374088,0.19440128666592454,0.5898184064032188,0,0,0,1,88.34737413850264,0,Price Discount (15-20%),93.22899768485775
CUST_00298,Company_298,1365,56.485391734868585,9,5.010783693665695,6,1,3,0.8785672091372632,2,3,11,0,0.3052003714697537,8.968602716364042,0.16751610218974164,3,3.4572701265558257,0.04146006348694188,4.779881133120927,Q3,0.43191489329861793,0.3366139696480655,0.5198820961151766,0.5043191244975214,0,0,1,0,104.72049038153602,2,Training Credits ($10K),99.16053062168393
CUST_00299,Company_299,1037,56.58293100599959,12,6.68857348265762,10,2,0,0.9378974808077318,4,0,6,1,0.8392179377624623,13.954071217564216,0.2706629683791487,3,7.28504471510254,0.07030703713083074,2.6661439902634356,Q2,0.8326541701801997,0.10043411805392562,0.38610224981670876,0.9704980559644343,0,1,0,0,95.93752540933332,3,Implementation Support (40 hours),97.1875076810721
CUST_00300,Company_300,116,168.33239514087887,12,0.20623157043743556,7,2,1,0.6081575617123867,0,4,3,1,0.5770729790805786,3.770361856070412,0.10540212632762581,4,9.406038580441994,0.029598031062350382,7.605232521616335,Q4,0.4264768097822764,0.5310336468258856,0.7107647257259468,0.7779235639793195,0,0,0,1,71.24603660177281,3,Implementation Support (40 hours),75.71354902663005
CUST_00301,Company_301,174,29.392699469333124,7,2.2472079784559993,15,3,0,0.9062621309268248,2,0,4,1,0.17813160667795083,13.373198773120539,0.04207237516714904,1,4.275521839108473,0.08997936556087802,8.925404161689785,Q2,0.776453652014212,0.6186547514331376,0.5870604402113468,0.805669201157201,0,1,0,0,65.01939282601236,3,Implementation Support (40 hours),66.75157015644847
CUST_00302,Company_302,1237,61.273345775946595,16,3.005262942570707,5,5,1,0.5504705620503194,1,4,8,1,0.2741896732620055,21.927566955705064,0.39940411278279664,1,7.6075204799412095,0.06878616684896736,7.1318663114656236,Q2,0.2519534007052785,0.27592677717569225,0.29406246349100357,0.7063693766570469,0,1,0,0,95.75780100314239,3,Implementation Support (40 hours),96.82063344128734
CUST_00303,Company_303,1007,31.35173641407835,9,6.779774252780011,5,2,1,0.7705995479573405,0,0,6,1,0.37462576449732254,14.356605927147266,0.7000481190814254,2,3.409682524251049,0.021896941979813168,2.541451819051395,Q1,0.5781184760975112,0.22691069259414304,0.8850405223430244,0.8834255845318599,1,0,0,0,81.69804047102886,2,Training Credits ($10K),82.97590840971736
CUST_00304,Company_304,390,32.414457003192936,10,5.658806663008037,6,2,0,0.8442167456188507,4,0,5,1,0.3608815402803066,26.47688558547441,0.5053375076555636,3,4.225019684632915,0.1009402905465876,7.033154378673693,Q1,0.7592281967398755,0.5577119973921079,0.7169476195842795,0.29346696103958,1,0,0,0,76.36263606765158,0,Price Discount (15-20%),81.4033860924187
CUST_00305,Company_305,481,37.67487594867637,13,1.4248432414771959,8,1,0,0.696384706652755,0,1,6,0,0.27302822269825183,7.1719679129190474,0.13918888504557417,3,9.666797273762498,0.05504304383784787,8.587050824366665,Q4,0.768158908609708,0.5212412610502918,0.4244229853010115,0.5743586392458102,0,0,0,1,74.22542802880074,0,Price Discount (15-20%),75.14450951037624
CUST_00306,Company_306,2742,71.27606137545413,15,4.377523761189916,13,4,1,0.41436145167241917,2,2,4,1,0.6003400048642747,1.9580328580142612,0.555326213974418,5,6.075875343576772,0.028311574482948455,5.290901958157859,Q2,0.6556293481734123,0.1957853705917095,0.2245515486010237,0.17806078907668807,0,1,0,0,100.59989106860053,0,Price Discount (15-20%),97.17465077239186
CUST_00307,Company_307,166,30.738060855727657,18,5.741596939979155,8,2,0,0.2281974998000773,2,2,5,1,0.6032926628256153,9.095993246264694,0.07974117212272422,3,5.433043409884167,0.08313663574973573,2.7658273736999304,Q3,0.6166714172084902,0.7225481246959798,0.5963577896971338,0.4161868843082851,0,0,1,0,83.46463140109998,1,Extended SLA (99.99% uptime),88.30535534764535
CUST_00308,Company_308,916,246.38795602307425,8,3.2334522584442693,6,2,0,0.6638154864307004,2,3,14,0,0.5431604839496833,18.706307823215504,0.3751384456289334,0,8.434251488940875,0.06484014558344076,3.912972030133142,Q2,0.856417752081988,0.49064184705386066,0.5400681046899486,0.821322516339405,0,1,0,0,89.7778072802256,0,Price Discount (15-20%),88.5780840571965
CUST_00309,Company_309,297,18.66166159615339,15,1.5036219921769423,13,0,2,0.40437156126523327,2,3,4,1,0.41171275796092704,7.122467213889906,0.2769204879113555,5,8.643721361876008,-0.0031587911270211447,8.235259269320572,Q2,0.26274397216023876,0.30629008540059055,0.3302102140807597,0.21009531887836025,0,1,0,0,84.07848052974934,2,Training Credits ($10K),83.43842100094663
CUST_00310,Company_310,291,43.630394411347936,8,3.6858641934548837,5,1,0,0.6717247146300239,3,3,6,1,0.31547187169111607,11.810255836739817,0.13036429036884634,1,4.336330813535392,0.03423019048268439,0.43440268927752446,Q1,0.7954551626468036,0.7760578078097735,0.38367422743354845,0.7199626977183936,1,0,0,0,66.336349786895,0,Price Discount (15-20%),67.77026106319401
CUST_00311,Company_311,2096,32.21147418003904,14,8.71100547351077,7,1,1,0.6506560779727696,0,0,2,0,0.10129177345671879,15.0763918257116,0.23499630387816267,2,7.7876845106101475,0.05837292011664631,1.5368835998952701,Q1,0.8853151772936271,0.7841057268389299,0.40469554168463384,0.5241863398254103,1,0,0,0,100.37298730579698,0,Price Discount (15-20%),100.4043954103437
CUST_00312,Company_312,1391,309.9383668886907,11,9.24468760218113,6,1,2,0.7701679340982638,1,1,5,1,0.14189816655144047,21.554800783071904,0.0489442901949488,5,5.309095087429588,-0.01478700032927975,4.145730855943744,Q1,0.4617159600096362,0.5567644556452002,0.666330626735046,0.5301741125208493,1,0,0,0,110.14455794014431,2,Training Credits ($10K),97.9625863744052
CUST_00313,Company_313,1366,69.12149351396172,15,4.569667082153499,6,2,0,0.6580688892574906,1,1,5,0,0.3923618862772598,15.1060383977674,0.21527249511513108,4,3.494763587543897,0.05255210256162182,7.1133263222602325,Q1,0.8032657019456115,0.16766900389561773,0.6136354214850567,0.3031045458636415,1,0,0,0,80.88083442516893,0,Price Discount (15-20%),81.03637321283455
CUST_00314,Company_314,2858,188.33333425315917,13,4.328449836002325,7,3,1,0.7748410669111441,1,1,4,1,0.6625827748358053,14.937740756652879,0.24383876771329066,1,7.868192729029105,0.0547393811811578,4.0631383538105545,Q4,0.8226764148040573,0.809379289846797,0.45297039856083143,0.7577199992221587,0,0,0,1,96.24059020687832,0,Price Discount (15-20%),95.827910766867
CUST_00315,Company_315,416,9.182757606198935,17,5.735812352606291,8,3,1,0.8081243704228223,1,1,3,1,0.5934036569386486,14.193121375020475,0.21469574371393596,4,7.132841482441085,0.014495243528725332,7.70620703361769,Q4,0.8798434686992629,0.8954345377275779,0.5118527125099864,0.5647287412251436,0,0,0,1,107.04790724316436,1,Extended SLA (99.99% uptime),104.62906361838259
CUST_00316,Company_316,1122,75.22324701666909,8,5.1973939092210895,6,4,1,0.3241091775379986,2,1,6,0,0.36657879947888095,19.328578771571543,0.028219842058209314,10,6.758001117104266,0.05811934658779891,3.4520795607323125,Q2,0.6049942841059063,0.7050252953216543,0.30184654297624375,0.5793800446068949,0,1,0,0,77.71812330462132,1,Extended SLA (99.99% uptime),91.34006938269742
CUST_00317,Company_317,253,158.78593188567712,13,2.2478950304583787,9,3,2,0.19454265479134347,0,3,5,1,0.2345764125557652,5.892915794751891,0.10860330179582339,3,8.041680950304942,0.05022391517375101,6.701865292781473,Q4,0.2613007414816659,0.6145357147159074,0.21196963559299936,0.4309976990796043,0,0,0,1,85.54156249858984,1,Extended SLA (99.99% uptime),85.86008410326727
CUST_00318,Company_318,656,60.264354148891776,6,1.8471141606823938,7,1,2,0.21665147170929736,0,2,7,1,0.7517744783856406,4.716377663596262,0.25271511285988374,3,5.730903759208931,0.014261176823449566,7.55669895026195,Q3,0.6680624105277874,0.2793437705678785,0.33953782353391054,0.2331333780426239,0,0,1,0,61.99251247265152,0,Price Discount (15-20%),67.43833433629656
CUST_00319,Company_319,331,196.09053190798375,16,7.49416027304169,6,3,1,0.5175359864054724,2,5,8,1,0.3860245147479175,8.879395037312559,0.7878607248858412,7,9.537804714045716,0.07758681640588476,6.925133735964336,Q2,0.6809044516845683,0.4600513841212564,0.7314050841338687,0.598359371716252,0,1,0,0,124.46825428079808,2,Training Credits ($10K),116.92909576487767
CUST_00320,Company_320,466,29.34886457628277,14,1.7091850370525588,6,1,0,0.3216174752237265,1,1,6,0,0.22313184034231606,19.084514668608968,0.16838583866169732,4,8.77650881972282,0.07513561384303415,5.350312138240999,Q2,0.44773518828630976,0.15208634926917916,0.15133601686154208,0.5475537689220108,0,1,0,0,65.65344868551557,3,Implementation Support (40 hours),71.47390800192774
CUST_00321,Company_321,985,296.25392112380587,12,8.674454476948016,6,2,0,0.6179179754595826,3,2,5,0,0.5431001179242709,13.157967238980923,0.5389674064923121,2,8.961924979498626,0.041307887394429164,9.2437232643407,Q3,0.7964541565609569,0.6259518058827289,0.47835371762887674,0.7442572361927933,0,0,1,0,94.11822381784364,0,Price Discount (15-20%),98.34572268919754
CUST_00322,Company_322,118,861.5023194842846,12,1.0207720435984184,5,0,1,0.9205825260197558,1,1,8,1,0.2640820311938921,25.82788238850089,0.5560718185135545,5,5.606808004884948,0.04404256029824529,5.444284906968563,Q2,0.9108020109456721,0.6853173597517684,0.26547197447141274,0.6723802287764891,0,1,0,0,98.66794239974017,0,Price Discount (15-20%),88.36415096558405
